1072936800.0,fog,2004-01-01 13:20:46,2004-01-01 22:44:42,0.32,0.0002,rain,32.02,60.67,39.96,0.83,8.86,170,9.42,0.46,1019.12
1073023200.0,fog,2004-01-02 13:20:52,2004-01-02 22:45:31,0.35,0.0005,rain,37.3,64.9,53.71,0.9,10.14,190,5.78,0.67,1010.65
1073109600.0,rain,2004-01-03 13:20:57,2004-01-03 22:46:21,0.38,0.0097,rain,31.52,54.51,37.38,0.82,9.09,4,8.76,0.78,1013.58
1073196000.0,snow,2004-01-04 13:20:59,2004-01-04 22:47:13,0.41,0.0281,snow,14.22,34.11,30.19,0.94,11.78,28,5.07,0.97,1014.05
1073282400.0,cloudy,2004-01-05 13:20:59,2004-01-05 22:48:06,0.44,0.0001,snow,6.61,27.95,15.64,0.83,11.89,312,9.26,0.75,1026.51
1073368800.0,clear-day,2004-01-06 13:20:57,2004-01-06 22:49:00,0.47,0,none,3.14,26.67,2.39,0.65,11.87,264,9.97,0.05,1035.75
1073455200.0,partly-cloudy-night,2004-01-07 13:20:52,2004-01-07 22:49:56,0.51,0,none,11.87,33.29,10.39,0.62,8.52,214,10,0.27,1031.65
1073541600.0,partly-cloudy-day,2004-01-08 13:20:46,2004-01-08 22:50:53,0.53,0,none,25.72,36.96,19.38,0.61,4.45,161,9.99,0.73,1024.01
1073628000.0,partly-cloudy-day,2004-01-09 13:20:37,2004-01-09 22:51:52,0.57,0,none,20.26,30.42,21.16,0.77,8.78,36,9.63,0.8,1028.9
1073714400.0,partly-cloudy-day,2004-01-10 13:20:27,2004-01-10 22:52:51,0.6,0,none,14.63,41.83,15.73,0.71,4.12,184,9.86,0.37,1030.97
1073800800.0,clear-day,2004-01-11 13:20:14,2004-01-11 22:53:52,0.63,0,none,25.95,50.58,26.7,0.68,11.95,215,9.89,0.03,1019.01
1073887200.0,partly-cloudy-day,2004-01-12 13:19:59,2004-01-12 22:54:54,0.67,0,none,31.71,42.01,29.69,0.77,7.81,277,9.41,0.36,1023.1
1073973600.0,partly-cloudy-day,2004-01-13 13:19:42,2004-01-13 22:55:57,0.7,0,none,26.47,38.22,27.38,0.81,5.47,304,8.8,0.39,1025.91
1074060000.0,partly-cloudy-night,2004-01-14 13:19:22,2004-01-14 22:57:01,0.74,0,none,24.19,43.72,26.76,0.79,7.84,275,8.82,0.47,1016.19
1074146400.0,partly-cloudy-day,2004-01-15 13:19:01,2004-01-15 22:58:05,0.77,0,none,18.71,36.7,18.42,0.71,3.2,115,9.87,0.37,1022.6
1074232800.0,rain,2004-01-16 13:18:38,2004-01-16 22:59:11,0.81,0.0027,rain,27.23,39.68,27.05,0.78,10.42,138,9.08,0.44,1018.37
1074319200.0,rain,2004-01-17 13:18:12,2004-01-17 23:00:17,0.85,0.0105,rain,16.59,40.17,34.4,0.94,1.15,124,4.62,0.97,1012.5
1074405600.0,snow,2004-01-18 13:17:45,2004-01-18 23:01:25,0.89,0.0004,snow,13.2,32.19,16.06,0.77,12.45,337,7.99,0.56,1016.03
1074492000.0,partly-cloudy-night,2004-01-19 13:17:15,2004-01-19 23:02:32,0.92,0,none,9.04,23.94,7.09,0.73,7.8,335,9.42,0.36,1025.02
1074578400.0,partly-cloudy-night,2004-01-20 13:16:44,2004-01-20 23:03:41,0.96,0,none,14.21,36.55,11.5,0.69,1.56,56,9.99,0.53,1026.9
1074664800.0,partly-cloudy-day,2004-01-21 13:16:10,2004-01-21 23:04:50,0.01,0,none,13.52,40.66,21.82,0.71,9.54,229,9.83,0.56,1020.69
1074751200.0,partly-cloudy-night,2004-01-22 13:15:35,2004-01-22 23:06:00,0.04,0,none,9.82,39.17,2.05,0.51,13.3,304,9.98,0.26,1023.89
1074837600.0,partly-cloudy-day,2004-01-23 13:14:57,2004-01-23 23:07:10,0.07,0,none,12,40.98,15.92,0.62,9.23,200,9.99,0.56,1016.08
1074924000.0,partly-cloudy-day,2004-01-24 13:14:18,2004-01-24 23:08:21,0.11,0.0004,snow,19.21,34.74,17.98,0.75,8.83,32,9.52,0.22,1018.46
1075010400.0,snow,2004-01-25 13:13:37,2004-01-25 23:09:32,0.14,0.0022,snow,18.97,24.03,11,0.68,17.11,68,7.17,0.67,1011.89
1075096800.0,snow,2004-01-26 13:12:54,2004-01-26 23:10:43,0.17,0.0001,snow,13.14,24.39,19.06,0.91,5.28,35,5.28,0.98,1009.53
1075183200.0,snow,2004-01-27 13:12:09,2004-01-27 23:11:55,0.2,0.0013,snow,8.2,22.11,12.51,0.82,14.72,278,5.37,0.72,1015.28
1075269600.0,partly-cloudy-night,2004-01-28 13:11:22,2004-01-28 23:13:07,0.23,0,none,0.65,18.84,2.19,0.72,7.3,273,9.93,0.19,1025.11
1075356000.0,snow,2004-01-29 13:10:34,2004-01-29 23:14:19,0.26,0.0014,snow,-1.1,9.44,0.24,0.76,7.03,351,8.46,0.8,1022.41
1075442400.0,snow,2004-01-30 13:09:43,2004-01-30 23:15:31,0.29,0.0005,snow,-7.29,11.37,-7.65,0.74,7.75,296,8.54,0.26,1023.63
1075528800.0,partly-cloudy-day,2004-01-31 13:08:51,2004-01-31 23:16:44,0.32,0,none,-9.9,30.14,-4.11,0.71,3.26,128,9.94,0.15,1024.03
1075615200.0,snow,2004-02-01 13:07:58,2004-02-01 23:17:56,0.35,0.0008,snow,11.5,33.3,12.46,0.66,10.77,115,9.8,0.26,1022.66
1075701600.0,snow,2004-02-02 13:07:02,2004-02-02 23:19:09,0.38,0.0083,snow,18.35,34.28,28.05,0.87,4.97,146,5.92,0.94,1016.27
1075788000.0,partly-cloudy-night,2004-02-03 13:06:05,2004-02-03 23:20:22,0.41,0.0007,snow,11.76,26.97,13.6,0.79,13.28,277,7.55,0.45,1022.81
1075874400.0,partly-cloudy-night,2004-02-04 13:05:06,2004-02-04 23:21:34,0.44,0.0004,snow,7.91,31.12,9.94,0.71,5.85,61,9.59,0.29,1030.99
1075960800.0,snow,2004-02-05 13:04:06,2004-02-05 23:22:47,0.47,0.0026,snow,25.31,31.4,26.03,0.91,10.54,73,4.23,0.96,1020.12
1076047200.0,snow,2004-02-06 13:03:04,2004-02-06 23:24:00,0.52,0.0007,snow,16.84,30.49,23.86,0.88,10.11,275,5.1,0.98,1015.22
1076133600.0,cloudy,2004-02-07 13:02:01,2004-02-07 23:25:12,0.54,0,none,17.15,23.94,15.12,0.84,11.78,278,5.35,0.92,1023.67
1076220000.0,wind,2004-02-08 13:00:56,2004-02-08 23:26:24,0.58,0,none,17.49,32.03,18.01,0.82,11.22,180,8.36,0.65,1029.18
1076306400.0,partly-cloudy-night,2004-02-09 12:59:50,2004-02-09 23:27:37,0.61,0,none,26.9,35.16,23.61,0.74,11.15,229,9.81,0.19,1022.43
1076392800.0,partly-cloudy-day,2004-02-10 12:58:42,2004-02-10 23:28:49,0.65,0,none,19.75,36.26,20.13,0.75,9.1,260,9.9,0.22,1022.48
1076479200.0,partly-cloudy-night,2004-02-11 12:57:33,2004-02-11 23:30:00,0.68,0,none,19.6,39.81,23.58,0.77,5.26,223,9.86,0.18,1021.27
1076565600.0,partly-cloudy-day,2004-02-12 12:56:22,2004-02-12 23:31:12,0.72,0,none,18.68,29.07,16.57,0.78,9.81,296,8.16,0.73,1027.59
1076652000.0,partly-cloudy-night,2004-02-13 12:55:10,2004-02-13 23:32:23,0.76,0,none,15.39,32.17,16.91,0.74,8.61,239,9.9,0.22,1025.72
1076738400.0,partly-cloudy-night,2004-02-14 12:53:57,2004-02-14 23:33:34,0.8,0,none,22.96,38.18,21.73,0.72,3.56,299,9.5,0.04,1019.74
1076824800.0,clear-day,2004-02-15 12:52:43,2004-02-15 23:34:45,0.83,0,none,18.44,28.64,17.33,0.75,10.59,41,9.42,0.06,1026.95
1076911200.0,partly-cloudy-night,2004-02-16 12:51:27,2004-02-16 23:35:55,0.87,0,none,15.35,32.9,15.22,0.7,5.96,105,9.89,0.05,1031.41
1076997600.0,fog,2004-02-17 12:50:10,2004-02-17 23:37:06,0.91,0,none,22.67,38.78,23.89,0.8,2.84,288,7.41,0.23,1031.15
1077084000.0,fog,2004-02-18 12:48:52,2004-02-18 23:38:15,0.94,0,none,19.38,49.76,27.68,0.78,7.69,196,5.67,0.03,1026.14
1077170400.0,partly-cloudy-night,2004-02-19 12:47:33,2004-02-19 23:39:25,0.98,0.0004,rain,35.83,55.07,36.97,0.74,10.95,174,9.76,0.09,1009.49
1077256800.0,rain,2004-02-20 12:46:12,2004-02-20 23:40:34,0.02,0.0031,rain,35.11,47.73,36.03,0.8,12.06,243,8.59,0.85,1001.24
1077343200.0,partly-cloudy-day,2004-02-21 12:44:51,2004-02-21 23:41:43,0.05,0.0001,rain,30.16,42.02,28.97,0.78,9.41,287,9.73,0.75,1017
1077429600.0,partly-cloudy-night,2004-02-22 12:43:28,2004-02-22 23:42:51,0.08,0,none,27.85,46.18,31.54,0.8,6.4,168,7.54,0.41,1021.73
1077516000.0,rain,2004-02-23 12:42:05,2004-02-23 23:43:59,0.12,0.0014,rain,36.79,48.8,34.35,0.76,1.9,186,7.65,0.84,1018.3
1077602400.0,cloudy,2004-02-24 12:40:40,2004-02-24 23:45:07,0.15,0,none,33.04,38.41,30.9,0.81,9.93,21,6.69,0.92,1023.45
1077688800.0,partly-cloudy-night,2004-02-25 12:39:15,2004-02-25 23:46:15,0.18,0,none,29.96,44.51,26.67,0.71,12.95,60,9.73,0.35,1025.93
1077775200.0,clear-day,2004-02-26 12:37:48,2004-02-26 23:47:22,0.21,0,none,26.74,46.27,27.02,0.73,9.28,56,9.12,0,1025.08
1077861600.0,clear-day,2004-02-27 12:36:21,2004-02-27 23:48:28,0.24,0,none,25.24,49.65,27.42,0.72,6.19,104,7.42,0.01,1027.61
1077948000.0,clear-day,2004-02-28 12:34:53,2004-02-28 23:49:34,0.27,0,none,31.43,56.63,29.2,0.57,8.84,162,9.95,0.04,1026.51
1078034400.0,partly-cloudy-night,2004-02-29 12:33:24,2004-02-29 23:50:40,0.3,0.0002,rain,41.92,60.85,36.61,0.59,12.19,166,9.98,0.21,1018.07
1078120800.0,wind,2004-03-01 12:31:54,2004-03-01 23:51:46,0.33,0.0014,rain,47.56,64.89,42.36,0.66,14.91,195,9.7,0.57,1008.2
1078207200.0,partly-cloudy-day,2004-03-02 12:30:24,2004-03-02 23:52:51,0.36,0.0008,rain,38.94,52.46,37.4,0.71,8.66,271,9.4,0.73,1020.9
1078293600.0,rain,2004-03-03 12:28:53,2004-03-03 23:53:56,0.39,0.0022,rain,37.15,52.25,39.77,0.86,3.8,117,5.23,0.81,1023.8
1078380000.0,rain,2004-03-04 12:27:21,2004-03-04 23:55:00,0.42,0.0362,rain,45.54,60.83,48.1,0.96,7.11,101,3.34,0.96,1012.97
1078466400.0,rain,2004-03-05 12:25:49,2004-03-05 23:56:05,0.45,0.0058,rain,42.62,62.22,46.58,0.75,13.5,229,9.67,0.63,1003.89
1078552800.0,partly-cloudy-day,2004-03-06 12:24:16,2004-03-06 23:57:08,0.48,0,none,39.38,50.08,34.27,0.71,7.4,260,9.65,0.59,1014.8
1078639200.0,wind,2004-03-07 12:22:42,2004-03-07 23:58:12,0.53,0,none,35.21,50.5,29.55,0.57,15.89,288,9.98,0.42,1018.05
1078725600.0,partly-cloudy-night,2004-03-08 12:21:08,2004-03-08 23:59:15,0.56,0,none,29.74,46.62,25.95,0.66,3.7,297,9.75,0.39,1020.78
1078812000.0,partly-cloudy-day,2004-03-09 12:19:33,2004-03-10 00:00:18,0.6,0,none,30.39,47.07,27.17,0.69,7.92,14,9.03,0.55,1022.44
1078898400.0,partly-cloudy-night,2004-03-10 12:17:58,2004-03-11 00:01:21,0.63,0,none,27.23,50.35,26.2,0.62,11.75,178,9.85,0.23,1023.5
1078984800.0,wind,2004-03-11 12:16:23,2004-03-12 00:02:23,0.67,0,none,25.25,46.26,22.95,0.55,14.55,284,10,0.3,1020.66
1079071200.0,clear-day,2004-03-12 12:14:47,2004-03-13 00:03:25,0.71,0,none,20.09,46.71,14.24,0.55,7.16,304,9.96,0.09,1026.38
1079157600.0,rain,2004-03-13 12:13:11,2004-03-14 00:04:27,0.75,0.0015,rain,25.56,50.55,21.86,0.52,9.41,159,9.83,0.28,1026.09
1079244000.0,rain,2004-03-14 12:11:34,2004-03-15 00:05:29,0.78,0.0035,rain,33.83,52.32,30.57,0.64,10.46,269,8.6,0.38,1022
1079330400.0,rain,2004-03-15 12:09:57,2004-03-16 00:06:30,0.82,0.0009,rain,30.4,43.93,28.8,0.74,8.79,69,9.13,0.6,1023.17
1079416800.0,snow,2004-03-16 12:08:20,2004-03-17 00:07:31,0.86,0.0045,snow,32.66,42.72,31.71,0.9,7.92,51,4.51,0.99,1016.11
1079503200.0,fog,2004-03-17 12:06:43,2004-03-18 00:08:32,0.89,0.0007,rain,32.61,45.79,34.35,0.86,5.01,238,5.62,0.84,1014.5
1079589600.0,partly-cloudy-day,2004-03-18 12:05:05,2004-03-19 00:09:33,0.93,0.0002,rain,32.7,54.67,34.96,0.77,4.5,279,7.13,0.44,1017.18
1079676000.0,partly-cloudy-night,2004-03-19 12:03:27,2004-03-20 00:10:34,0.96,0,none,27.93,59.28,31.08,0.63,7.37,155,8.89,0.05,1024.74
1079762400.0,rain,2004-03-20 12:01:50,2004-03-21 00:11:34,0.01,0.0029,rain,36.03,66.22,34.92,0.52,9.49,298,9.57,0.49,1020.1
1079848800.0,partly-cloudy-day,2004-03-21 12:00:12,2004-03-22 00:12:35,0.03,0,none,27.75,40.55,16.68,0.5,12.06,331,9.98,0.36,1031.59
1079935200.0,partly-cloudy-night,2004-03-22 11:58:34,2004-03-23 00:13:35,0.06,0.0003,rain,21.47,47.08,16.46,0.52,1.96,174,9.88,0.19,1030.53
1080021600.0,rain,2004-03-23 11:56:56,2004-03-24 00:14:35,0.09,0.0011,rain,34.41,65.85,30.98,0.58,12.11,187,9.63,0.51,1023.79
1080108000.0,partly-cloudy-day,2004-03-24 11:55:18,2004-03-25 00:15:35,0.12,0.0018,rain,44.83,69.22,42.37,0.6,14.35,191,9.76,0.74,1019.09
1080194400.0,rain,2004-03-25 11:53:40,2004-03-26 00:16:35,0.15,0.0171,rain,54.66,62.45,53.31,0.83,12.68,185,6.95,0.92,1022.22
1080280800.0,rain,2004-03-26 11:52:02,2004-03-27 00:17:35,0.18,0.0353,rain,56.96,67.1,58.6,0.91,8.11,196,6.42,0.71,1021.37
1080367200.0,fog,2004-03-27 11:50:25,2004-03-28 00:18:35,0.21,0.002,rain,51.93,70.8,56.97,0.85,9.68,151,7.16,0.53,1020.65
1080453600.0,rain,2004-03-28 11:48:47,2004-03-29 00:19:35,0.24,0.0191,rain,46.5,68.69,52.11,0.78,8.44,197,9.22,0.48,1015.95
1080540000.0,rain,2004-03-29 11:47:10,2004-03-30 00:20:34,0.27,0.002,rain,40.09,61.94,41.22,0.73,4.76,261,8.64,0.35,1020.7
1080626400.0,rain,2004-03-30 11:45:33,2004-03-31 00:21:34,0.31,0.0086,rain,36.95,48.56,37.49,0.78,10.58,309,9.25,0.93,1017.12
1080712800.0,rain,2004-03-31 11:43:56,2004-04-01 00:22:34,0.34,0.002,rain,36.4,50.27,37.85,0.83,9.25,350,8.23,0.89,1017.79
